feature,coef,abs_coef
cat__ogrn_naprav_1024702087651,-0.0006151121280744286,0.0006151121280744286
cat__ogrn_area_1023601496160,-0.0006132430307740339,0.0006132430307740339
cat__ogrn_naprav_1023601496203,-0.0006132430307740339,0.0006132430307740339
cat__ogrn_naprav_1034800020650,-0.0006122187310722059,0.0006122187310722059
cat__ogrn_naprav_1027739373045,-0.0006097383281622552,0.0006097383281622552
cat__ogrn_area_1027812404553,-0.0006077219564457981,0.0006077219564457981
cat__ogrn_area_1026500914725,-0.0006048955908403984,0.0006048955908403984
cat__ogrn_naprav_1026500917079,-0.0006048955908403984,0.0006048955908403984
cat__ogrn_area_1170608002806,-0.0006044219481280369,0.0006044219481280369
cat__ogrn_naprav_1170608002806,-0.0006044219481280369,0.0006044219481280369
cat__ogrn_naprav_1035401914635,-0.0006044049066898532,0.0006044049066898532
cat__ogrn_naprav_1035401913250,-0.0006044049066898532,0.0006044049066898532
cat__ogrn_naprav_1025403870843,-0.0006044049066898532,0.0006044049066898532
cat__variant_60304,-0.0006010081210761803,0.0006010081210761803
cat__ogrn_naprav_1022402306354,-0.0006005532781101129,0.0006005532781101129
cat__ogrn_area_1213400008007,-0.000600431683188132,0.000600431683188132
cat__ogrn_naprav_1024500516974,-0.0006002894755585172,0.0006002894755585172
cat__ogrn_naprav_1033802455268,-0.0006001941056727249,0.0006001941056727249
cat__ogrn_naprav_1024800769872,-0.0006001527419780005,0.0006001527419780005
cat__ogrn_naprav_1037000083878,-0.0005976538231098493,0.0005976538231098493
cat__ogrn_naprav_1037700123152,-0.0005976311006912461,0.0005976311006912461
cat__ogrn_naprav_1024702048777,-0.0005964607653255533,0.0005964607653255533
cat__ogrn_naprav_1022401950823,-0.0005947849460014703,0.0005947849460014703
cat__ogrn_naprav_1117746153546,-0.0005947384361837799,0.0005947384361837799
cat__ogrn_naprav_1022601996328,-0.0005945962168431532,0.0005945962168431532
cat__ogrn_naprav_1027804603650,-0.000594140981935166,0.000594140981935166
cat__ogrn_naprav_1021400691773,-0.0005939789263199021,0.0005939789263199021
cat__ogrn_naprav_1027402335201,-0.0005920269645278019,0.0005920269645278019
cat__ogrn_naprav_1025901608215,-0.0005902746051551613,0.0005902746051551613
cat__ogrn_naprav_1030204596685,-0.0005892594736705099,0.0005892594736705099
cat__ogrn_naprav_1175658026455,-0.0005877609553885091,0.0005877609553885091
cat__ogrn_naprav_1025900908032,-0.000584590998158069,0.000584590998158069
cat__ogrn_naprav_1025100676204,-0.0005842229491316866,0.0005842229491316866
cat__ogrn_area_1025100676204,-0.0005842229491316866,0.0005842229491316866
cat__ogrn_naprav_1035401491663,-0.0005836970849696706,0.0005836970849696706
cat__ogrn_naprav_1027700517680,-0.0005836104425220024,0.0005836104425220024
cat__ogrn_naprav_1022701194240,-0.0005835840478830778,0.0005835840478830778
cat__ogrn_naprav_1026605612395,-0.0005823500828619972,0.0005823500828619972
cat__ogrn_naprav_1047200148137,-0.0005820196886940282,0.0005820196886940282
cat__ogrn_area_1027201300686,-0.0005820196886940282,0.0005820196886940282
cat__ogrn_naprav_5147746368875,-0.0005805286209141582,0.0005805286209141582
cat__ogrn_naprav_1218600010749,-0.000579108356274257,0.000579108356274257
cat__ogrn_area_1036300330450,-0.0005777423391341175,0.0005777423391341175
cat__ogrn_naprav_1036300330450,-0.0005777423391341175,0.0005777423391341175
cat__ogrn_naprav_1022401114471,-0.0005772168479553774,0.0005772168479553774
cat__ogrn_naprav_1027804606191,-0.0005771665064458989,0.0005771665064458989
cat__ogrn_naprav_1022304035555,-0.0005770229619188036,0.0005770229619188036
cat__ogrn_area_1020202038823,-0.000572220917052142,0.000572220917052142
cat__ogrn_naprav_1026600732036,-0.0005707733973156555,0.0005707733973156555
cat__ogrn_naprav_1022900536230,-0.000570034329137749,0.000570034329137749
cat__ogrn_naprav_1047408505660,-0.0005698596518996501,0.0005698596518996501
cat__ogrn_naprav_1027802497304,-0.0005687786386768739,0.0005687786386768739
cat__ogrn_naprav_1027402055560,-0.0005684574741940939,0.0005684574741940939
cat__ogrn_naprav_1027810242910,-0.0005670187013874642,0.0005670187013874642
cat__ogrn_area_1026300531003,-0.0005666422088044081,0.0005666422088044081
cat__ogrn_naprav_1026300531003,-0.0005666422088044081,0.0005666422088044081
cat__ogrn_area_1025602443976,-0.0005665939588747839,0.0005665939588747839
cat__ogrn_naprav_1025602444009,-0.0005665939588747839,0.0005665939588747839
cat__ogrn_naprav_1035000901055,-0.0005664048463800918,0.0005664048463800918
cat__ogrn_naprav_1027102671309,-0.0005650321985302154,0.0005650321985302154
cat__ogrn_naprav_1246500003166,-0.0005649906464003583,0.0005649906464003583
cat__ogrn_naprav_1026601983990,-0.0005648838417243367,0.0005648838417243367
cat__ogrn_naprav_1027807570790,-0.0005648763283655131,0.0005648763283655131
cat__ogrn_area_1026301515020,-0.0005635464417800641,0.0005635464417800641
cat__ogrn_naprav_1026301515020,-0.0005635464417800641,0.0005635464417800641
cat__ogrn_naprav_1025500745797,-0.0005633110740802859,0.0005633110740802859
cat__ogrn_naprav_1022304968234,-0.0005621738742792213,0.0005621738742792213
cat__ogrn_naprav_1037200559472,-0.0005604121231360762,0.0005604121231360762
cat__ogrn_naprav_1033800516848,-0.00056039723532979,0.00056039723532979
cat__ogrn_naprav_1021601371945,-0.0005586603707167311,0.0005586603707167311
cat__ogrn_naprav_1027301580107,-0.0005581963640025326,0.0005581963640025326
cat__ogrn_naprav_1025801361519,-0.0005579243918571456,0.0005579243918571456
cat__ogrn_area_1021606759151,-0.0005571467074914865,0.0005571467074914865
cat__ogrn_naprav_1022200898708,-0.00055663319433634,0.00055663319433634
cat__ogrn_naprav_1023301106355,-0.0005562597079429375,0.0005562597079429375
cat__ogrn_area_1026600729121,-0.0005552849453968881,0.0005552849453968881
cat__ogrn_naprav_1036758301315,-0.0005551623638720273,0.0005551623638720273
cat__ogrn_naprav_1037739403360,-0.0005549277397644344,0.0005549277397644344
cat__ogrn_naprav_1027101849081,-0.0005536392051694437,0.0005536392051694437
cat__ogrn_naprav_1024001428868,-0.0005536143620304961,0.0005536143620304961
cat__ogrn_naprav_1035006111205,-0.0005530414171113289,0.0005530414171113289
cat__ogrn_naprav_1021600816643,-0.000552609252244633,0.000552609252244633
cat__ogrn_naprav_1021401063837,-0.0005526017170083169,0.0005526017170083169
cat__ogrn_naprav_1021603629343,-0.0005524364136690365,0.0005524364136690365
cat__ogrn_naprav_1022502274266,-0.0005492669003805059,0.0005492669003805059
cat__ogrn_naprav_1025301387363,-0.0005484934981732391,0.0005484934981732391
cat__ogrn_naprav_1021401066323,-0.0005441282999192214,0.0005441282999192214
cat__ogrn_naprav_1037739401260,-0.0005432787092727224,0.0005432787092727224
cat__ogrn_naprav_1027001619182,-0.0005432579045967819,0.0005432579045967819
cat__ogrn_area_1027001619292,-0.0005432579045967819,0.0005432579045967819
cat__ogrn_naprav_1025201452540,-0.0005407525541322324,0.0005407525541322324
cat__ogrn_naprav_1026401408417,-0.000540066034314617,0.000540066034314617
cat__ogrn_naprav_1035404348979,-0.0005387061550149834,0.0005387061550149834
cat__ogrn_naprav_1025002589446,0.0005386229888878935,0.0005386229888878935
cat__ogrn_naprav_1024701897747,-0.0005382764233542923,0.0005382764233542923
cat__ogrn_naprav_1025400522036,-0.0005376560181699896,0.0005376560181699896
cat__ogrn_naprav_1022500533626,-0.0005376537476417616,0.0005376537476417616
cat__ogrn_naprav_1020201731285,-0.0005375063236022437,0.0005375063236022437
cat__ogrn_naprav_1092031004691,-0.0005374914882945275,0.0005374914882945275
cat__ogrn_naprav_1232300038090,-0.0005370976319032618,0.0005370976319032618
cat__ogrn_naprav_1021603883608,-0.0005368529350440618,0.0005368529350440618
cat__ogrn_naprav_1025403913831,-0.0005366861337228287,0.0005366861337228287
cat__ogrn_area_1025602393080,-0.00053651352697626,0.00053651352697626
cat__ogrn_naprav_1197847080562,-0.0005360662477029686,0.0005360662477029686
cat__ogrn_naprav_1023600934818,-0.0005360193516130379,0.0005360193516130379
cat__ogrn_naprav_1025202270950,-0.0005359329983648918,0.0005359329983648918
cat__ogrn_area_1023502294023,-0.0005350911201420937,0.0005350911201420937
cat__ogrn_naprav_1026401827253,-0.0005349045279610938,0.0005349045279610938
cat__ogrn_naprav_1022701196902,-0.0005334192075949567,0.0005334192075949567
cat__ogrn_naprav_1245000098848,-0.0005325762132379293,0.0005325762132379293
cat__ogrn_naprav_1036301000416,-0.0005297308732334085,0.0005297308732334085
cat__ogrn_area_1036301000416,-0.0005297308732334085,0.0005297308732334085
cat__ogrn_naprav_1022200866742,-0.0005290630812366544,0.0005290630812366544
cat__variant_90110,-0.0005288824869970993,0.0005288824869970993
cat__ogrn_naprav_1021603886567,-0.0005284305009001008,0.0005284305009001008
cat__ogrn_naprav_1147847543084,-0.0005282912767990129,0.0005282912767990129
cat__ogrn_naprav_1149102170084,-0.0005275371522498855,0.0005275371522498855
cat__ogrn_naprav_1023402001501,-0.0005271703325235893,0.0005271703325235893
cat__ogrn_naprav_1030204203468,-0.0005269411447531093,0.0005269411447531093
cat__variant_800605,-0.0005266127567641693,0.0005266127567641693
cat__ogrn_naprav_1037739184560,-0.0005242411105658809,0.0005242411105658809
cat__ogrn_naprav_1030204584079,-0.0005227342568670247,0.0005227342568670247
cat__ogrn_naprav_1025004712787,-0.0005187936585987947,0.0005187936585987947
cat__ogrn_naprav_1026700536598,-0.0005186188358292098,0.0005186188358292098
cat__ogrn_area_1026700536598,-0.0005186188358292098,0.0005186188358292098
cat__ogrn_naprav_1025003528054,-0.0005178680296657358,0.0005178680296657358
cat__ogrn_naprav_1025601722310,-0.0005174250395244558,0.0005174250395244558
cat__variant_50502,-0.0005173754506187286,0.0005173754506187286
cat__ogrn_naprav_1024702087970,-0.0005169684376080749,0.0005169684376080749
cat__ogrn_naprav_1023801893422,-0.0005167407149705002,0.0005167407149705002
cat__ogrn_naprav_1023800917502,-0.0005167407149705002,0.0005167407149705002
cat__ogrn_naprav_1026200778086,-0.0005156788144128763,0.0005156788144128763
cat__ogrn_naprav_1025100588468,-0.0005155286398912214,0.0005155286398912214
cat__ogrn_naprav_1097847194939,-0.0005153850848467444,0.0005153850848467444
cat__ogrn_naprav_1034316533228,-0.000514540479793334,0.000514540479793334
cat__ogrn_naprav_1212300036937,-0.0005145155286740694,0.0005145155286740694
cat__ogrn_naprav_1026600670722,-0.0005142332156435135,0.0005142332156435135
cat__ogrn_naprav_1041400016228,-0.000513776688720942,0.000513776688720942
cat__ogrn_naprav_1025901509150,-0.0005128153327499135,0.0005128153327499135
cat__ogrn_naprav_1021603063866,-0.000512243224670357,0.000512243224670357
cat__ogrn_naprav_1026700852254,-0.0005121963833204169,0.0005121963833204169
cat__ogrn_naprav_1023801543260,-0.0005120394687619974,0.0005120394687619974
cat__ogrn_naprav_1020300907032,-0.0005120247220421295,0.0005120247220421295
cat__ogrn_area_1022200554111,-0.000511827268935574,0.000511827268935574
cat__ogrn_naprav_1026101413744,-0.0005116747305829736,0.0005116747305829736
cat__ogrn_naprav_1032600031199,-0.0005114324763089386,0.0005114324763089386
cat__ogrn_naprav_1024000807148,-0.0005113400754791447,0.0005113400754791447
cat__ogrn_naprav_1025401313805,-0.0005109731636419187,0.0005109731636419187
cat__ogrn_naprav_1022700860423,-0.0005099169504440314,0.0005099169504440314
cat__ogrn_naprav_1028601261446,-0.0005078082271370894,0.0005078082271370894
cat__ogrn_naprav_1033800522073,-0.0005072063370412407,0.0005072063370412407
cat__ogrn_naprav_1025401307249,-0.0005071239782468638,0.0005071239782468638
cat__ogrn_area_1026700852089,-0.0005065203597220397,0.0005065203597220397
cat__ogrn_naprav_1035205636597,-0.0005055103778048336,0.0005055103778048336
cat__ogrn_naprav_1025501655189,-0.0005020799483184783,0.0005020799483184783
cat__ogrn_naprav_1024200718915,-0.0005017700182457278,0.0005017700182457278
cat__ogrn_naprav_1020202770565,-0.0005015977515788583,0.0005015977515788583
cat__ogrn_naprav_1021606553363,-0.0005015272524668595,0.0005015272524668595
cat__ogrn_naprav_1020501302535,-0.0005014224357968241,0.0005014224357968241
cat__ogrn_naprav_1035011300862,-0.000501404523889218,0.000501404523889218
cat__ogrn_area_1022300778774,-0.0005010056124402719,0.0005010056124402719
cat__ogrn_naprav_1022400663922,-0.0005006104231731796,0.0005006104231731796
cat__ogrn_area_1027002953669,-0.0004998252171332659,0.0004998252171332659
cat__ogrn_naprav_1025601808792,-0.0004981298034358347,0.0004981298034358347
cat__ogrn_naprav_1024702088520,-0.0004981145629339737,0.0004981145629339737
cat__ogrn_naprav_1127747118025,-0.0004973184552414764,0.0004973184552414764
cat__ogrn_naprav_1025201525744,-0.0004964173668707185,0.0004964173668707185
cat__ogrn_naprav_1026700948328,-0.0004959988715330094,0.0004959988715330094
cat__ogrn_area_1026700948340,-0.0004959988715330094,0.0004959988715330094
cat__ogrn_naprav_1153926022700,-0.0004935920929398314,0.0004935920929398314
cat__ogrn_naprav_1024800523186,-0.0004934972191479159,0.0004934972191479159
cat__ogrn_naprav_1025600896034,-0.000491547328783283,0.000491547328783283
cat__ogrn_naprav_1025600895946,-0.000491547328783283,0.000491547328783283
cat__ogrn_naprav_1025203028102,-0.0004904397466598257,0.0004904397466598257
cat__ogrn_naprav_1024700562226,-0.0004895120717805571,0.0004895120717805571
cat__ogrn_naprav_1024501526455,-0.0004888795299602222,0.0004888795299602222
cat__ogrn_naprav_1024000692231,-0.0004885783987829606,0.0004885783987829606
cat__ogrn_naprav_1022400828207,-0.0004884835264662368,0.0004884835264662368
cat__ogrn_naprav_1027802742747,-0.00048761519054191054,0.00048761519054191054
cat__ogrn_naprav_1027802499339,-0.00048727404094629057,0.00048727404094629057
cat__ogrn_naprav_1032700446162,-0.0004868992162852131,0.0004868992162852131
cat__ogrn_naprav_1027402821291,-0.00048665686369353853,0.00048665686369353853
cat__ogrn_naprav_1026600937736,-0.00048580195559431587,0.00048580195559431587
cat__ogrn_naprav_1025602395356,-0.000485059109721011,0.000485059109721011
cat__ogrn_naprav_1025601026571,-0.0004841162726041206,0.0004841162726041206
cat__ogrn_naprav_1035617273185,-0.00048409299747667904,0.00048409299747667904
cat__ogrn_area_1022303186740,-0.0004838166505794186,0.0004838166505794186
cat__ogrn_naprav_1022200767599,-0.00048296560617866376,0.00048296560617866376
cat__ogrn_naprav_1024701483905,-0.00048198573991861963,0.00048198573991861963
cat__ogrn_naprav_1037000054904,-0.0004809704920175851,0.0004809704920175851
cat__ogrn_naprav_1025600684889,-0.00048084034762502996,0.00048084034762502996
cat__ogrn_area_1025600683822,-0.00048084034762502996,0.00048084034762502996
cat__ogrn_naprav_1135032006273,-0.0004806546386725258,0.0004806546386725258
cat__ogrn_naprav_1022301606800,-0.00047994543091335867,0.00047994543091335867
cat__ogrn_naprav_1026200702945,-0.000479094260038854,0.000479094260038854
cat__ogrn_naprav_1027002953317,-0.0004781044387332282,0.0004781044387332282
cat__ogrn_naprav_1245000088970,-0.00047589752369777376,0.00047589752369777376
cat__ogrn_naprav_1024701849974,-0.0004744800304589975,0.0004744800304589975
cat__ogrn_naprav_1020202395036,-0.0004742163740162113,0.0004742163740162113
cat__ogrn_naprav_1025203580412,-0.0004739982979069211,0.0004739982979069211
cat__ogrn_naprav_1027739834385,-0.0004738566352439145,0.0004738566352439145
cat__ogrn_naprav_1025003214554,-0.00047381127713340957,0.00047381127713340957
cat__ogrn_naprav_1025401490179,-0.00047297787214413504,0.00047297787214413504
cat__ogrn_naprav_1023901012486,-0.0004721838792888337,0.0004721838792888337
cat__ogrn_naprav_1035001603670,-0.0004704904382609588,0.0004704904382609588
cat__ogrn_naprav_1025800857345,-0.00047025868518524034,0.00047025868518524034
cat__ogrn_naprav_1026000977364,-0.00046976060419667425,0.00046976060419667425
cat__ogrn_naprav_1027402821357,-0.00046918817693897437,0.00046918817693897437
cat__ogrn_naprav_1026101411247,-0.00046869580519428016,0.00046869580519428016
cat__ogrn_naprav_1025601024195,-0.00046839299418918463,0.00046839299418918463
cat__ogrn_naprav_1042502959289,-0.000468193015826075,0.000468193015826075
cat__ogrn_naprav_1023101662792,-0.0004681789631734701,0.0004681789631734701
cat__ogrn_naprav_1027101848322,-0.00046802599178563144,0.00046802599178563144
cat__ogrn_naprav_1024001349217,-0.0004674455350701538,0.0004674455350701538
cat__ogrn_naprav_1035002005389,-0.000467169305039019,0.000467169305039019
cat__ogrn_naprav_1024701336538,-0.0004669602403685313,0.0004669602403685313
cat__ogrn_naprav_1026601982593,-0.00046670059788021746,0.00046670059788021746
cat__ogrn_area_1026601982593,-0.00046670059788021746,0.00046670059788021746
cat__ogrn_naprav_1026400555059,-0.0004665797352961224,0.0004665797352961224
cat__ogrn_naprav_1023501251102,-0.00046619532530594253,0.00046619532530594253
cat__ogrn_naprav_1027802496590,-0.000465919906128347,0.000465919906128347
cat__variant_727.6_02,-0.0004651949505613832,0.0004651949505613832
cat__variant_51002,-0.0004645111955675774,0.0004645111955675774
cat__ogrn_naprav_1024000628475,-0.0004641572416021,0.0004641572416021
cat__ogrn_naprav_1024702088432,-0.0004636866839892954,0.0004636866839892954
cat__ogrn_naprav_1027808913120,-0.0004628367186708221,0.0004628367186708221
cat__ogrn_naprav_1033800517354,-0.0004614506059854301,0.0004614506059854301
cat__ogrn_naprav_1024500521210,-0.0004612305211902941,0.0004612305211902941
cat__ogrn_naprav_1027402545004,-0.0004611155541893358,0.0004611155541893358
cat__ogrn_naprav_1022200553660,-0.00045962544076660477,0.00045962544076660477
cat__ogrn_area_1050544000550,0.00045960635300445015,0.00045960635300445015
cat__ogrn_naprav_1027103271580,-0.0004590556812923892,0.0004590556812923892
cat__ogrn_naprav_1022200867457,-0.00045839432069133643,0.00045839432069133643
cat__ogrn_naprav_1025902376191,-0.0004577903760867941,0.0004577903760867941
cat__ogrn_naprav_1026801063442,-0.0004566766667554948,0.0004566766667554948
cat__ogrn_naprav_1025202622257,-0.00045601371259493267,0.00045601371259493267
cat__ogrn_naprav_1033800517288,-0.00045544052490027216,0.00045544052490027216
cat__ogrn_naprav_1145050006287,-0.00045246156183648497,0.00045246156183648497
cat__ogrn_naprav_1023403852042,-0.0004524364283795316,0.0004524364283795316
cat__ogrn_naprav_1023801541170,-0.0004522074077604841,0.0004522074077604841
cat__ogrn_naprav_1126234013982,-0.0004521330334102139,0.0004521330334102139
cat__ogrn_naprav_1025400519341,-0.0004519265890407415,0.0004519265890407415
cat__ogrn_naprav_1027807991573,-0.0004518406392765768,0.0004518406392765768
cat__ogrn_naprav_1025501382642,-0.00045182048189843394,0.00045182048189843394
cat__ogrn_naprav_1022603032308,-0.0004513739668793786,0.0004513739668793786
cat__ogrn_naprav_1022202363369,-0.00045132387827291734,0.00045132387827291734
cat__ogrn_naprav_1035006104319,-0.0004502841524679119,0.0004502841524679119
cat__ogrn_area_1116325002430,-0.00044987897642643566,0.00044987897642643566
cat__ogrn_naprav_1116325002430,-0.00044987897642643566,0.00044987897642643566
cat__ogrn_naprav_1020200882503,-0.00044987897642643566,0.00044987897642643566
cat__ogrn_area_1020200882503,-0.00044987897642643566,0.00044987897642643566
cat__ogrn_area_1021500921530,-0.00044930204027628746,0.00044930204027628746
cat__ogrn_naprav_1027402334882,-0.0004489457661493326,0.0004489457661493326
cat__ogrn_naprav_1026605240749,-0.00044832108625458876,0.00044832108625458876
cat__ogrn_naprav_1022600965529,0.0004477119408733615,0.0004477119408733615
cat__ogrn_naprav_1022402143169,-0.0004474257666715084,0.0004474257666715084
cat__ogrn_naprav_1022402127615,-0.00044687507865113536,0.00044687507865113536
cat__ogrn_naprav_1021603144551,-0.00044687239729234704,0.00044687239729234704
cat__ogrn_naprav_1026602318929,-0.00044658022512464985,0.00044658022512464985
cat__ogrn_naprav_1196658085590,-0.00044634470192344634,0.00044634470192344634
cat__ogrn_naprav_1025601936161,-0.0004454394997651712,0.0004454394997651712
cat__ogrn_area_1024701849974,-0.00044529970805081765,0.00044529970805081765
cat__ogrn_area_1022301122634,-0.0004452968935568814,0.0004452968935568814
cat__ogrn_naprav_1037816029460,-0.00044483989596018364,0.00044483989596018364
cat__ogrn_naprav_1030900915594,-0.00044421232217164687,0.00044421232217164687
cat__ogrn_naprav_1175027016790,-0.0004440455263650211,0.0004440455263650211
cat__ogrn_area_1025100590900,-0.00044394867880047004,0.00044394867880047004
cat__ogrn_naprav_1033802255222,-0.00044261745836152345,0.00044261745836152345
cat__ogrn_naprav_1026301701271,-0.0004425838528918845,0.0004425838528918845
cat__ogrn_area_1026301701271,-0.0004425838528918845,0.0004425838528918845
cat__ogrn_naprav_1022201137452,-0.0004414582255018765,0.0004414582255018765
cat__ogrn_area_1026101792463,-0.0004414064827066615,0.0004414064827066615
cat__ogrn_naprav_1036210002795,-0.0004413170538102989,0.0004413170538102989
cat__ogrn_naprav_1027103471130,-0.00044079139331101494,0.00044079139331101494
cat__ogrn_naprav_1027801582973,-0.000440704106208619,0.000440704106208619
cat__ogrn_naprav_1165003052950,-0.0004403336076360693,0.0004403336076360693
cat__ogrn_naprav_1037739153143,-0.00044014407556392416,0.00044014407556392416
cat__ogrn_naprav_1023101455233,-0.0004398561137563785,0.0004398561137563785
cat__ogrn_area_1036301045747,-0.000439190239781528,0.000439190239781528
cat__ogrn_naprav_1036301045747,-0.000439190239781528,0.000439190239781528
cat__ogrn_naprav_1027500952841,-0.0004386280902946958,0.0004386280902946958
cat__variant_11106,-0.00043860536149668085,0.00043860536149668085
cat__ogrn_naprav_1037739275540,-0.00043718712520059535,0.00043718712520059535
cat__ogrn_naprav_1025901509688,-0.00043698348121769823,0.00043698348121769823
cat__ogrn_naprav_1027100978684,-0.00043487489848760194,0.00043487489848760194
cat__ogrn_naprav_1028600959694,-0.00043345197671295455,0.00043345197671295455
cat__ogrn_naprav_1026602176435,-0.000433116985755237,0.000433116985755237
cat__ogrn_naprav_1027802499944,-0.0004329764586883025,0.0004329764586883025
cat__ogrn_naprav_1025401496966,-0.0004329183643528213,0.0004329183643528213
cat__ogrn_naprav_1025401309229,-0.0004329183643528213,0.0004329183643528213
cat__ogrn_naprav_1025403657510,-0.0004329183643528213,0.0004329183643528213
cat__ogrn_naprav_1025404182583,-0.00043220146894051273,0.00043220146894051273
cat__ogrn_naprav_1031616005101,-0.00043215622223418705,0.00043215622223418705
cat__ogrn_naprav_1027812406126,-0.000432136577879527,0.000432136577879527
cat__ogrn_naprav_1037828001683,-0.00043212156771383145,0.00043212156771383145
cat__ogrn_naprav_1027400544160,-0.00043198757609861076,0.00043198757609861076
cat__ogrn_naprav_1025406625562,-0.00043198757609861076,0.00043198757609861076
cat__ogrn_naprav_1026301989163,-0.00043198757609861076,0.00043198757609861076
cat__ogrn_area_1027400543158,-0.00043198757609861076,0.00043198757609861076
cat__ogrn_naprav_1036300223080,-0.00043198757609861076,0.00043198757609861076
cat__ogrn_area_1025406627685,-0.00043198757609861076,0.00043198757609861076
cat__ogrn_area_1026301989163,-0.00043198757609861076,0.00043198757609861076
cat__ogrn_naprav_1027103071973,-0.00043198757609861076,0.00043198757609861076
cat__ogrn_area_1027103071863,-0.00043198757609861076,0.00043198757609861076
cat__ogrn_area_1026300896929,-0.00043198757609861076,0.00043198757609861076
cat__ogrn_naprav_1026300896929,-0.00043198757609861076,0.00043198757609861076
cat__ogrn_area_1036300223080,-0.00043198757609861076,0.00043198757609861076
cat__ogrn_naprav_1024200508584,-0.00043189352752876463,0.00043189352752876463
cat__ogrn_naprav_1021603883916,-0.00043117408449155437,0.00043117408449155437
cat__ogrn_naprav_1024201299704,-0.000431138722203078,0.000431138722203078
cat__ogrn_naprav_1205400023168,-0.0004310426692486044,0.0004310426692486044
cat__ogrn_naprav_1023800917810,-0.00043007810794589227,0.00043007810794589227
cat__ogrn_area_1022602823077,-0.0004299624182260287,0.0004299624182260287
cat__ogrn_area_1021605553397,-0.0004299624182260287,0.0004299624182260287
cat__ogrn_naprav_1020201253434,-0.0004299624182260287,0.0004299624182260287
cat__ogrn_naprav_1021605553353,-0.0004299624182260287,0.0004299624182260287
cat__ogrn_naprav_1022602822989,-0.0004299624182260287,0.0004299624182260287
cat__ogrn_area_1020201252983,-0.0004299624182260287,0.0004299624182260287
cat__ogrn_naprav_1025501381950,-0.0004299566502775732,0.0004299566502775732
cat__ogrn_naprav_1021603467467,-0.0004299293450497055,0.0004299293450497055
cat__ogrn_naprav_1021900701030,-0.00042979481078232203,0.00042979481078232203
cat__ogrn_naprav_1022500529204,-0.0004296671219787059,0.0004296671219787059
cat__ogrn_naprav_1032307159345,-0.00042953590676770583,0.00042953590676770583
cat__ogrn_naprav_1032307165439,-0.00042947768692642524,0.00042947768692642524
cat__ogrn_naprav_1030800776160,-0.000429295555057203,0.000429295555057203
cat__ogrn_naprav_1060814076432,-0.000429295555057203,0.000429295555057203
cat__ogrn_naprav_1033401198687,-0.0004289309744432252,0.0004289309744432252
cat__ogrn_naprav_1038603650381,-0.0004289141128776882,0.0004289141128776882
cat__ogrn_area_1038603650381,-0.0004289141128776882,0.0004289141128776882
cat__ogrn_naprav_1021401063518,-0.00042867478758692795,0.00042867478758692795
cat__ogrn_naprav_1021401067720,-0.0004286385460923066,0.0004286385460923066
cat__ogrn_naprav_1021401054652,-0.0004286385460923066,0.0004286385460923066
cat__ogrn_naprav_1021401066279,-0.0004286385460923066,0.0004286385460923066
cat__ogrn_naprav_1021401065300,-0.0004286385460923066,0.0004286385460923066
cat__ogrn_naprav_1021606155856,-0.0004284931200373204,0.0004284931200373204
cat__ogrn_naprav_1026102587169,-0.00042836287124542406,0.00042836287124542406
cat__ogrn_naprav_1036600621133,-0.00042808837672227016,0.00042808837672227016
cat__ogrn_area_1040501098648,-0.0004277816151019924,0.0004277816151019924
cat__ogrn_naprav_1040501098758,-0.0004277816151019924,0.0004277816151019924
cat__ogrn_naprav_1027500562671,-0.00042617507614809346,0.00042617507614809346
cat__ogrn_area_1027500744743,-0.00042617507614809346,0.00042617507614809346
cat__ogrn_naprav_1027500744743,-0.00042617507614809346,0.00042617507614809346
cat__ogrn_naprav_1032202260617,-0.00042617507614809346,0.00042617507614809346
cat__ogrn_area_1027500562671,-0.00042617507614809346,0.00042617507614809346
cat__ogrn_area_1032202260617,-0.00042617507614809346,0.00042617507614809346
cat__ogrn_naprav_1025204414630,-0.00042586731199059093,0.00042586731199059093
cat__ogrn_naprav_1092031003371,-0.00042564712608006,0.00042564712608006
cat__ogrn_naprav_1026104157815,-0.0004255912745783367,0.0004255912745783367
cat__ogrn_naprav_1022603627090,-0.0004244450405754708,0.0004244450405754708
cat__ogrn_naprav_1025602078138,-0.0004240841376054016,0.0004240841376054016
cat__ogrn_naprav_1025601036801,-0.0004237676079308551,0.0004237676079308551
cat__ogrn_naprav_1026401867095,-0.00042354787262414767,0.00042354787262414767
cat__ogrn_naprav_1022301606843,-0.000423303342323536,0.000423303342323536
cat__variant_1210099,-0.000423303342323536,0.000423303342323536
cat__ogrn_naprav_1092031003536,-0.00042189798027330016,0.00042189798027330016
cat__ogrn_area_1027103271458,-0.00042114103679987677,0.00042114103679987677
cat__ogrn_naprav_1025405425572,-0.00042110424823905274,0.00042110424823905274
cat__ogrn_naprav_1021607757357,-0.00042102434489287396,0.00042102434489287396
cat__ogrn_area_1023100736548,-0.0004209725628661327,0.0004209725628661327
cat__ogrn_naprav_1023100736581,-0.0004209725628661327,0.0004209725628661327
cat__ogrn_area_1027300785710,-0.0004209725628661327,0.0004209725628661327
cat__ogrn_naprav_1027300785544,-0.0004209725628661327,0.0004209725628661327
cat__ogrn_naprav_1022200554111,-0.000420956670053688,0.000420956670053688
cat__ogrn_naprav_1027501157881,-0.000420777891493823,0.000420777891493823
cat__ogrn_naprav_1027301177716,-0.0004207686141414637,0.0004207686141414637
